date,precipitation,spi3,spi6,precip_anomaly,precipitation_7day,precipitation_30day,disease_cases,pop_count_total,pop_density_mean,avg_rad_mean,tmin,tmax,tave,pr,temp_range,tave_7day,tave_30day
2011-08-13,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,403.2830148148148,22.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.708277777777777,31.0915,27.898666666666667,2823.07,6.383222222222223,27.95414285714286,27.696048148148147
2011-08-14,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,402.7484518518518,22.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.486777777777775,30.465111111111117,27.47661111111111,27.75,5.978333333333335,27.97123015873016,27.655083333333334
2011-08-15,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,402.2138888888889,21.0,2234.1904023488364,6782.15498360974,9.003149135397468,23.40727777777778,31.963944444444447,27.684111111111115,0.0,8.556666666666668,27.712507936507937,27.612207407407407
2011-08-16,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,401.67932592592587,21.0,2234.1904023488364,6782.15498360974,9.003149135397468,23.966444444444445,30.79372222222222,27.38155555555556,1982.91,6.827277777777777,27.49051587301588,27.555627777777776
2011-08-17,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,401.1447629629629,21.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.65355555555556,29.970777777777776,27.311944444444443,1534.05,5.31722222222222,27.491626984126984,27.505831481481483
2011-08-18,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,400.6102,21.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.36816666666667,31.153888888888886,27.761333333333333,486.78,6.785722222222216,27.603738095238096,27.46530185185185
2011-08-19,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,400.075637037037,21.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.76088888888889,30.146,27.452611111111118,525.45,5.385111111111108,27.56669047619048,27.414735185185187
2011-08-20,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,399.54107407407406,21.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.933333333333334,29.956333333333337,27.443944444444444,4469.22,5.023000000000003,27.50173015873016,27.4222037037037
2011-08-21,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,399.006511111111,21.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.09133333333333,30.054277777777774,27.57277777777778,2546.0,4.962944444444442,27.51546825396826,27.491792592592592
2011-08-22,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,398.47194814814816,32.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.71633333333333,28.586166666666667,26.650111111111112,4490.4,3.869833333333336,27.367753968253968,27.47722592592593
