date,precipitation,spi3,spi6,precip_anomaly,precipitation_7day,precipitation_30day,disease_cases,pop_count_total,pop_density_mean,avg_rad_mean,tmin,tmax,tave,pr,temp_range,tave_7day,tave_30day,no2,co,so2,o3,pm10,pm25,ndvi
2010-05-31,147.88483333333335,-1.3362777777777777,-1.6767222222222222,51.34561111111112,147.88483333333335,147.88483333333335,0.0,2234.82813551161,6752.830040290342,9.003149135397468,28.410833333333333,35.87555555555556,32.14372222222222,0.0,7.464722222222225,31.666587301587303,32.89833333333333,1.61,0.0602522222222222,0.2741111111111111,28.15,8.23,5.79,0.3627222222222223
2010-06-01,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,171.83881746031747,153.47409629629632,0.0,2234.82813551161,6752.830040290342,9.003149135397468,29.56233333333333,35.135888888888886,32.34883333333333,449.07,5.573555555555551,31.565841269841275,32.87129814814815,1.46,0.0597566666666666,0.2631111111111111,27.270000000000003,15.859999999999998,11.08,0.3168333333333333
2010-06-02,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,195.7928015873016,159.0633592592593,0.0,2234.82813551161,6752.830040290342,9.003149135397468,28.22577777777778,34.7745,31.500444444444444,247.27,6.548722222222217,31.566015873015875,32.84715925925926,1.65,0.0566011111111111,0.1723333333333333,27.49,21.02,14.609999999999998,0.3642777777777778
2010-06-03,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,219.7467857142857,164.65262222222225,0.0,2234.82813551161,6752.830040290342,9.003149135397468,28.929388888888887,33.99166666666667,31.461111111111112,80.06,5.06227777777778,31.61095238095238,32.82675555555555,1.51,0.05508,0.1231111111111111,27.41,16.3,11.33,0.3183888888888889
2010-06-04,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,243.70076984126985,170.2418851851852,0.0,2234.82813551161,6752.830040290342,9.003149135397468,27.865166666666664,35.427888888888894,31.64622222222222,61.65,7.562722222222231,31.58736507936508,32.781703703703705,1.52,0.0557777777777777,0.1252222222222222,27.18,18.73,13.07,0.3538888888888888
2010-06-05,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,267.654753968254,175.83114814814817,0.0,2234.82813551161,6752.830040290342,9.003149135397468,28.182666666666663,35.07755555555556,31.63022222222222,337.05,6.8948888888888895,31.75185714285714,32.72063148148148,1.7,0.0583544444444444,0.4223333333333333,27.74,13.44,9.45,0.3223888888888889
2010-06-06,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,291.6087380952381,181.42041111111112,0.0,2234.82813551161,6752.830040290342,9.003149135397468,28.336,34.58488888888889,31.460222222222225,10.81,6.248888888888892,31.741539682539685,32.68222222222222,1.57,0.0549933333333333,0.1869999999999999,27.4,19.52,13.66,0.3612777777777778
2010-06-07,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,187.0096740740741,0.0,2234.82813551161,6752.830040290342,9.003149135397468,28.93066666666667,35.386611111111115,32.157666666666664,75.63,6.4559444444444445,31.743531746031746,32.64039814814815,1.5299999999999998,0.0573222222222222,0.3185555555555555,28.44,23.92,16.73,0.3613333333333334
2010-06-08,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,192.59893703703708,0.0,2234.82813551161,6752.830040290342,9.003149135397468,28.00211111111112,35.906666666666666,31.954722222222223,349.29,7.904555555555554,31.68723015873016,32.54421296296296,1.24,0.0644299999999999,0.6273333333333333,29.6,28.71,20.08,0.3223888888888889
2010-06-09,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,198.1882,0.0,2234.82813551161,6752.830040290342,9.003149135397468,27.279,34.424277777777775,30.85227777777777,29.73,7.145277777777775,31.59463492063492,32.454735185185186,1.48,0.0626944444444444,0.5571111111111111,29.04,26.8,18.76,0.3582222222222222
2010-06-10,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,203.77746296296297,0.0,2234.82813551161,6752.830040290342,9.003149135397468,27.281222222222222,33.89066666666667,30.585500000000003,1425.66,6.609444444444446,31.46954761904762,32.36328148148148,1.48,0.0621033333333333,0.5468888888888889,28.19,30.63,21.42,0.3265
2010-06-11,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,209.36672592592592,0.0,2234.82813551161,6752.830040290342,9.003149135397468,26.30427777777778,32.726222222222226,29.51505555555556,3111.87,6.421944444444446,31.16509523809524,32.21514444444445,1.32,0.0645844444444444,0.7892222222222223,28.05,24.85,17.22,0.3626111111111111
2010-06-12,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,214.95598888888887,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.023611111111112,34.12927777777778,29.575,0.0,9.105666666666668,30.871492063492067,32.10395740740741,1.49,0.0622388888888888,0.5277777777777778,28.41,14.85,10.35,0.3355555555555556
2010-06-13,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,220.54525185185187,0.0,2234.82813551161,6752.830040290342,9.003149135397468,27.331444444444443,35.102444444444444,31.21688888888889,0.0,7.771000000000001,30.83673015873016,32.026429629629625,1.6,0.0621422222222222,0.647888888888889,28.64,19.67,13.73,0.3756111111111111
2010-06-14,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,226.1345148148148,0.0,2234.82813551161,6752.830040290342,9.003149135397468,28.000055555555555,33.691500000000005,30.84638888888889,850.8,5.69144444444445,30.64940476190477,31.969820370370368,1.61,0.05947,0.664,28.62,22.42,15.55,0.3756111111111111
2010-06-15,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,231.7237777777778,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.57733333333333,35.468555555555554,30.521833333333333,0.79,9.891222222222218,30.44470634920635,31.854624074074074,1.35,0.0609711111111111,0.5986666666666666,28.7,15.56,10.67,0.3355555555555556
2010-06-16,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,237.31304074074075,0.0,2234.82813551161,6752.830040290342,9.003149135397468,26.59122222222222,35.85488888888889,31.2225,94.47,9.263666666666666,30.49759523809524,31.76310740740741,1.34,0.0617233333333333,0.9450000000000002,28.88,15.79,10.83,0.3655555555555555
2010-06-17,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,242.90230370370367,0.0,2234.82813551161,6752.830040290342,9.003149135397468,28.39583333333333,35.8345,32.115,574.26,7.438666666666666,30.71609523809524,31.704172222222223,1.18,0.0609233333333333,0.9946666666666666,28.89,16.72,11.35,0.3317222222222222
2010-06-18,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,248.4915666666667,0.0,2234.82813551161,6752.830040290342,9.003149135397468,26.36133333333333,33.0015,29.68133333333333,1315.64,6.640166666666666,30.73984920634921,31.539590740740746,1.06,0.0581577777777777,0.4671111111111111,28.76,18.79,12.57,0.3678888888888889
2010-06-19,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,254.08082962962965,0.0,2234.82813551161,6752.830040290342,9.003149135397468,27.45255555555556,32.45,29.95272222222222,1273.06,4.997444444444447,30.793809523809525,31.424022222222224,1.56,0.0566766666666666,0.255,28.85,18.17,12.42,0.3404999999999999
2010-06-20,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,259.6700925925926,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.24088888888889,33.71138888888889,29.4765,432.88,8.470500000000005,30.54518253968254,31.303483333333336,1.42,0.0590111111111111,0.6784444444444445,29.14,20.48,14.109999999999998,0.3829444444444445
2010-06-21,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,265.2593555555556,0.0,2234.82813551161,6752.830040290342,9.003149135397468,26.83183333333333,32.05105555555555,29.44177777777778,819.77,5.219222222222218,30.34452380952381,31.20101851851852,1.41,0.0579788888888888,0.3918888888888889,29.1,19.51,13.42,0.3404999999999999
2010-06-22,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,270.8486185185185,0.0,2234.82813551161,6752.830040290342,9.003149135397468,27.25261111111111,32.81183333333333,30.03227777777778,0.0,5.559222222222221,30.274587301587303,31.105905555555555,1.49,0.0549833333333333,0.4131111111111111,27.969999999999995,31.55,21.99,0.3829444444444445
