date,tmin,tmax,tave,pr,temp_range,tave_7day,tave_30day
2009-08-26,25.421277777777778,31.76772222222222,28.59294444444444,531.82,6.34644444444444,28.395825396825398,28.068524074074073
2009-08-27,24.984833333333334,31.200833333333332,28.092055555555554,1056.48,6.2159999999999975,28.328801587301587,28.120870370370373
2009-08-28,25.06611111111111,31.165444444444443,28.11638888888889,4760.69,6.099333333333334,28.250063492063493,28.16578703703704
2009-08-29,24.644055555555557,31.020611111111112,27.831500000000002,1166.22,6.376555555555555,28.17999206349206,28.15792777777778
2009-08-30,24.838166666666666,32.2485,28.543777777777777,67.12,7.410333333333334,28.14447619047619,28.25175
2009-08-31,25.26655555555556,30.98016666666667,28.122944444444446,1655.55,5.71361111111111,28.21549206349206,28.335672222222225
2009-09-01,25.257833333333334,31.85388888888889,28.5555,2881.23,6.596055555555555,28.26501587301587,28.40086296296296
2009-09-02,25.107944444444446,29.69483333333333,27.4005,6119.56,4.586888888888886,28.094666666666665,28.421629629629628
2009-09-03,24.704500000000003,27.87,26.287,8048.18,3.165499999999998,27.836801587301586,28.368346296296295
2009-09-04,24.956944444444446,30.25561111111111,27.607333333333333,1347.45,5.298666666666666,27.764079365079365,28.339485185185186
2009-09-05,25.773444444444447,31.132722222222224,28.453888888888887,1894.6499999999999,5.359277777777777,27.85299206349206,28.323988888888888
2009-09-06,25.300166666666666,29.99894444444444,27.648944444444446,1207.49,4.698777777777774,27.725158730158732,28.26438333333333
2009-09-07,24.980666666666668,29.841055555555556,27.411944444444444,2796.29,4.860388888888888,27.6235873015873,28.209303703703707
2009-09-08,25.275555555555556,30.096666666666664,27.687444444444445,523.05,4.821111111111108,27.499579365079367,28.166394444444446
2009-09-09,25.275055555555557,30.79322222222222,28.033055555555556,1440.57,5.518166666666662,27.589944444444445,28.092416666666665
2009-09-10,25.104999999999997,30.837388888888892,27.97277777777778,950.0,5.732388888888895,27.83076984126984,28.06315925925926
2009-09-11,26.021055555555556,27.99016666666667,27.00522222222222,957.7,1.9691111111111148,27.744753968253967,28.020216666666666
2009-09-12,25.73288888888889,31.066444444444446,28.400055555555557,0.0,5.333555555555556,27.737063492063495,28.020990740740743
2009-09-13,25.086111111111112,32.37561111111111,28.730666666666668,0.0,7.2895,27.89159523809524,28.040196296296294
2009-09-14,24.047055555555556,32.6655,28.3565,0.0,8.618444444444446,28.026531746031747,28.026127777777777
2009-09-15,23.500111111111114,32.84272222222223,28.171277777777778,0.62,9.342611111111115,28.095650793650798,28.031416666666665
2009-09-16,23.942000000000004,32.41116666666667,28.175944444444443,246.8,8.469166666666663,28.116063492063493,28.06807592592593
2009-09-17,24.591444444444445,32.359611111111114,28.47611111111111,266.41,7.768166666666669,28.187968253968254,28.071764814814813
2009-09-18,24.516444444444446,32.13783333333333,28.329777777777775,487.49,7.621388888888887,28.377190476190474,28.07271296296296
2009-09-19,25.94072222222222,31.174166666666668,28.557000000000002,769.4,5.233444444444448,28.39961111111111,28.07257222222222
2009-09-20,25.297888888888888,29.85611111111111,27.576166666666666,4215.51,4.5582222222222235,28.23468253968254,28.036192592592595
2009-09-21,25.048222222222225,29.861055555555556,27.45522222222222,7003.06,4.81283333333333,28.105928571428567,28.0073
