date,no2,co,so2,o3,pm10,pm25,ndvi
2006-08-05,1.5299999999999998,0.10367888888888888,0.10288888888888889,27.14,16.36,11.5,0.5028888888888888
2006-08-06,1.37,0.09471222222222221,0.09233333333333334,27.09,16.9,11.85,0.5028888888888888
2006-08-07,0.9599999999999999,0.09416777777777777,0.12133333333333333,27.060000000000002,19.23,13.21,0.457
2006-08-08,0.8,0.10472222222222223,0.11077777777777778,26.560000000000002,20.44,13.91,0.5028888888888888
2006-08-09,0.53,0.15505222222222223,0.14944444444444444,26.36,23.38,15.48,0.457
2006-08-10,0.58,0.1351711111111111,0.15944444444444444,26.39,26.439999999999998,17.64,0.5028888888888888
2006-08-11,0.61,0.16428777777777778,0.1597777777777778,26.729999999999997,24.189999999999998,16.27,0.457
2006-08-12,0.52,0.17349222222222221,0.1797777777777778,26.85,33.39,22.72,0.5028888888888888
2006-08-13,0.65,0.16244333333333336,0.1897777777777778,26.64,27.9,19.24,0.457
2006-08-14,0.9599999999999999,0.13830111111111112,0.23944444444444446,27.09,28.07,19.2,0.5028888888888888
2006-08-15,1.35,0.10979333333333333,0.3084444444444444,27.29,26.95,18.67,0.5028888888888888
2006-08-16,2.12,0.09895666666666666,0.35766666666666663,27.24,27.12,18.92,0.45999999999999996
2006-08-17,1.9,0.09393777777777777,0.3078888888888889,27.08,32.02,22.42,0.5159444444444444
2006-08-18,1.74,0.09268555555555555,0.2392222222222222,27.05,21.54,15.09,0.45999999999999996
2006-08-19,1.86,0.09660777777777776,0.2584444444444445,27.01,17.61,12.3,0.4771666666666667
2006-08-20,1.42,0.09998333333333333,0.17055555555555557,27.17,28.71,20.16,0.4486111111111111
2006-08-21,0.95,0.10350666666666666,0.19,27.15,15.71,10.74,0.4572777777777778
2006-08-22,1.0,0.09927777777777778,0.151,27.01,22.7,15.640000000000002,0.4572777777777778
2006-08-23,1.4,0.10038444444444446,0.18133333333333335,26.95,19.8,13.81,0.4486111111111111
2006-08-24,2.03,0.09281222222222221,0.27,26.85,15.32,10.77,0.4598888888888889
2006-08-25,2.32,0.09612444444444444,0.22255555555555556,26.92,13.62,9.58,0.4511666666666666
2006-08-26,2.16,0.09497,0.11388888888888889,27.11,14.81,10.36,0.4598888888888889
2006-08-27,2.1,0.10144555555555557,0.0931111111111111,27.8,15.359999999999998,10.77,0.4511666666666666
2006-08-28,2.69,0.10913333333333332,0.16644444444444445,28.71,16.33,11.55,0.4598888888888889
2006-08-29,2.72,0.09440000000000001,0.37533333333333335,28.66,12.530000000000001,8.85,0.4511666666666666
2006-08-30,1.9700000000000002,0.08736888888888888,0.4283333333333333,28.32,16.03,11.29,0.4598888888888889
2006-08-31,1.62,0.07890666666666667,0.20233333333333334,28.12,12.609999999999998,8.88,0.465
2006-09-01,1.6699999999999997,0.08173666666666667,0.13133333333333333,27.6,14.71,10.3,0.4565555555555556
2006-09-02,1.96,0.12245444444444444,0.17133333333333337,27.26,12.73,8.94,0.49116666666666664
2006-09-03,1.7200000000000002,0.10969555555555556,0.24155555555555555,27.08,15.43,10.79,0.45999999999999996
2006-09-04,1.74,0.14503222222222223,0.1338888888888889,27.4,14.54,10.22,0.4886111111111111
2006-09-05,1.94,0.11130666666666666,0.2298888888888889,27.82,20.22,14.12,0.4612777777777778
2006-09-06,2.42,0.1088488888888889,0.2197777777777778,27.45,20.74,14.55,0.49744444444444447
2006-09-07,2.51,0.14238333333333333,0.20155555555555557,27.49,21.49,15.109999999999998,0.5061111111111112
2006-09-08,1.87,0.13340333333333332,0.22333333333333336,27.5,14.17,9.97,0.4628888888888889
2006-09-09,1.63,0.12510777777777776,0.1428888888888889,27.3,19.99,14.0,0.5234444444444445
2006-09-10,1.8,0.09814444444444445,0.3294444444444445,27.15,16.68,11.75,0.4628888888888889
2006-09-11,1.74,0.0635788888888889,0.25077777777777777,27.060000000000002,16.36,11.510000000000002,0.5234444444444445
2006-09-12,2.38,0.06611777777777778,0.729,26.92,19.28,13.609999999999998,0.45799999999999996
2006-09-13,2.95,0.07821555555555557,1.019111111111111,27.020000000000003,27.11,19.13,0.5157777777777778
2006-09-14,2.47,0.07945222222222222,1.234,27.21,24.32,17.17,0.4393333333333333
2006-09-15,2.01,0.06477222222222223,0.8156666666666668,27.24,16.5,11.66,0.4941111111111111
2006-09-16,1.86,0.055232222222222224,0.2505555555555556,26.87,18.2,12.85,0.4941111111111111
2006-09-17,1.99,0.05960666666666666,0.10311111111111113,26.89,21.35,15.06,0.4393333333333333
2006-09-18,1.7200000000000002,0.06947111111111111,0.13233333333333333,26.8,14.780000000000001,10.42,0.4941111111111111
2006-09-19,1.46,0.07986555555555555,0.12155555555555556,26.57,17.19,12.05,0.4393333333333333
2006-09-20,1.76,0.09997777777777779,0.15133333333333332,26.91,16.19,11.25,0.4935555555555556
2006-09-21,1.8,0.13663333333333333,0.191,27.689999999999998,16.45,11.42,0.4303888888888889
2006-09-22,1.43,0.17492888888888888,0.17022222222222222,27.66,21.85,15.31,0.47905555555555557
2006-09-23,1.31,0.16504666666666667,0.16055555555555556,26.780000000000005,21.18,14.88,0.47905555555555557
2006-09-24,1.9700000000000002,0.19686444444444445,0.16211111111111112,26.5,28.91,20.32,0.4303888888888889
2006-09-25,1.57,0.2159622222222222,0.09233333333333334,26.310000000000002,20.43,14.33,0.47905555555555557
2006-09-26,1.19,0.17641111111111113,0.09177777777777778,26.34,22.69,15.780000000000001,0.4303888888888889
2006-09-27,0.75,0.14663777777777778,0.10155555555555557,26.58,16.97,11.52,0.47905555555555557
2006-09-28,0.77,0.1334988888888889,0.12133333333333333,26.59,15.760000000000002,10.62,0.4303888888888889
2006-09-29,0.95,0.2786111111111111,0.26055555555555554,26.689999999999998,28.04,19.39,0.47905555555555557
2006-09-30,1.88,0.25714555555555557,0.1907777777777778,26.71,43.62,30.62,0.4303888888888889
2006-10-01,1.51,0.2479,0.13233333333333333,27.020000000000003,38.6,27.01,0.4637777777777778
2006-10-02,0.85,0.20584444444444444,0.11155555555555556,26.229999999999997,21.66,14.83,0.4637777777777778
2006-10-03,0.65,0.3636744444444444,0.14055555555555557,26.6,45.879999999999995,31.969999999999995,0.4303888888888889
2006-10-04,0.71,0.2763611111111111,0.15022222222222223,26.530000000000005,14.9,10.0,0.4637777777777778
2006-10-05,1.16,0.1531511111111111,0.16155555555555556,26.18,14.79,10.16,0.4303888888888889
2006-10-06,1.48,0.11004555555555555,0.10233333333333335,26.25,19.48,13.54,0.4637777777777778
2006-10-07,1.85,0.10777222222222223,0.10366666666666667,26.74,20.2,14.34,0.4303888888888889
2006-10-08,2.25,0.11306999999999999,0.18411111111111111,30.969999999999995,45.77,32.74,0.4637777777777778
2006-10-09,2.16,0.10594,0.19855555555555557,32.58,19.34,13.83,0.48177777777777775
2006-10-10,1.93,0.09938333333333332,0.2601111111111111,31.2,21.71,15.52,0.4558888888888889
2006-10-11,1.9700000000000002,0.09483222222222222,0.10333333333333335,30.979999999999997,24.49,17.61,0.4994444444444444
2006-10-12,1.87,0.09630666666666667,0.11388888888888889,29.67,23.979999999999997,17.37,0.4388888888888889
2006-10-13,2.49,0.10684666666666667,0.15333333333333332,27.91,25.32,18.3,0.4975555555555556
2006-10-14,2.35,0.09037333333333333,0.20700000000000002,29.189999999999998,25.14,18.03,0.44477777777777777
2006-10-15,2.69,0.08527000000000001,0.30066666666666664,29.16,25.689999999999998,18.39,0.49977777777777777
2006-10-16,2.65,0.10034222222222221,0.5523333333333333,29.189999999999998,21.65,15.46,0.44477777777777777
2006-10-17,1.88,0.11033444444444444,0.6047777777777777,32.98,33.38,23.939999999999998,0.49983333333333335
2006-10-18,1.5800000000000003,0.09196777777777777,0.5602222222222223,34.4,23.18,16.22,0.5066111111111111
2006-10-19,1.75,0.0876611111111111,0.7621111111111112,34.96,21.33,15.02,0.44899999999999995
2006-10-20,1.86,0.07426111111111111,0.5092222222222222,33.88,23.219999999999995,16.31,0.5041111111111111
2006-10-21,2.2,0.07680888888888888,0.893,32.93,21.16,14.91,0.4412777777777777
2006-10-22,2.88,0.07507666666666667,1.3794444444444443,32.96,20.68,14.6,0.5031666666666667
2006-10-23,2.13,0.07938666666666666,0.8668888888888888,32.89,14.06,9.93,0.4426666666666667
2006-10-24,1.99,0.07830555555555554,1.082888888888889,31.520000000000003,18.59,13.04,0.5146666666666667
2006-10-25,1.6,0.08430222222222222,0.5382222222222223,32.89,20.05,13.92,0.5083333333333333
2006-10-26,1.65,0.08046111111111111,0.45822222222222225,29.68,18.83,12.84,0.45266666666666666
2006-10-27,1.74,0.08435444444444444,0.45566666666666666,28.62,21.75,15.010000000000002,0.5086666666666667
2006-10-28,1.5899999999999999,0.08244777777777777,0.41011111111111115,28.39,20.43,13.88,0.45266666666666666
2006-10-29,1.99,0.07864444444444445,0.2828888888888889,28.55,22.61,15.530000000000001,0.5086666666666667
2006-10-30,2.07,0.0775011111111111,0.37922222222222224,27.060000000000002,20.32,14.239999999999998,0.45266666666666666
2006-10-31,3.35,0.08685777777777777,0.6415555555555555,26.6,27.21,19.23,0.5126666666666667
2006-11-01,3.58,0.0961511111111111,0.9125555555555555,27.020000000000003,34.0,24.020000000000003,0.4547777777777778
2006-11-02,2.86,0.08879222222222223,1.493111111111111,27.11,33.42,23.63,0.49977777777777777
2006-11-03,2.38,0.0807611111111111,1.3705555555555557,27.46,36.58,25.67,0.49977777777777777
2006-11-04,2.35,0.07823222222222222,1.1748888888888889,27.33,39.19,27.229999999999997,0.46216666666666667
2006-11-05,2.3,0.07379000000000001,1.0131111111111113,28.020000000000003,25.46,17.8,0.5276111111111111
2006-11-06,1.62,0.07434777777777776,0.910888888888889,28.9,13.5,9.46,0.4662222222222222
2006-11-07,1.88,0.07097444444444444,0.6863333333333332,30.729999999999997,14.37,10.05,0.47533333333333333
2006-11-08,1.63,0.06875111111111111,0.566111111111111,30.729999999999997,16.3,11.2,0.4531666666666666
2006-11-09,1.61,0.07563222222222223,0.519,29.93,20.04,13.59,0.49983333333333335
2006-11-10,1.51,0.07633777777777778,0.5086666666666667,33.29,24.68,16.49,0.49983333333333335
2006-11-11,1.64,0.0766,0.6623333333333333,34.65,16.26,11.25,0.4553888888888889
2006-11-12,2.25,0.08033888888888888,0.9847777777777778,33.89,21.88,15.33,0.5104444444444444
2006-11-13,2.11,0.07096333333333332,0.8322222222222221,29.270000000000003,15.56,10.88,0.4761666666666666
2006-11-14,2.04,0.07305111111111111,0.8412222222222222,29.93,26.939999999999998,18.46,0.5192222222222223
2006-11-15,1.52,0.08322,0.876,30.64,21.02,14.219999999999999,0.47094444444444444
2006-11-16,2.01,0.07343555555555555,0.8071111111111111,31.37,21.22,14.55,0.5142777777777778
2006-11-17,2.07,0.07235555555555556,0.7653333333333333,32.24,22.73,15.55,0.4509444444444445
2006-11-18,1.57,0.07325888888888889,0.7851111111111111,31.89,15.31,10.45,0.4888888888888889
2006-11-19,1.81,0.07641222222222221,0.7524444444444445,32.36,16.9,11.609999999999998,0.5042777777777777
2006-11-20,1.4700000000000002,0.0763711111111111,0.604,31.91,12.18,8.36,0.45349999999999996
2006-11-21,1.6,0.07782777777777777,0.6535555555555556,30.719999999999995,13.63,9.35,0.5146666666666667
2006-11-22,1.93,0.07546333333333333,0.7635555555555555,31.21,14.859999999999998,10.33,0.45805555555555555
2006-11-23,2.34,0.07674777777777778,0.7822222222222223,31.5,16.63,11.609999999999998,0.48777777777777775
2006-11-24,2.16,0.07586888888888889,0.6192222222222222,32.33,15.8,11.03,0.43716666666666665
2006-11-25,2.18,0.07899222222222223,0.6561111111111112,33.19,16.36,11.42,0.4984444444444444
2006-11-26,2.17,0.0777611111111111,0.5878888888888889,33.69,15.21,10.66,0.501
2006-11-27,2.14,0.07627666666666667,0.5592222222222223,33.2,13.239999999999998,9.29,0.4419444444444444
2006-11-28,1.45,0.07708222222222222,0.4402222222222222,32.24,24.530000000000005,16.65,0.5097222222222222
2006-11-29,1.06,0.0736,0.4471111111111111,31.91,20.47,13.469999999999999,0.4455555555555556
2006-11-30,1.38,0.07510333333333333,0.38333333333333336,31.33,22.9,15.510000000000002,0.5097222222222222
2006-12-01,1.64,0.07884111111111111,0.2617777777777778,30.64,16.46,11.27,0.44572222222222224
2006-12-02,3.53,0.08532111111111111,0.7703333333333333,31.310000000000002,24.87,17.5,0.5407222222222222
2006-12-03,2.01,0.07922777777777777,0.8945555555555557,29.520000000000003,20.74,14.57,0.46694444444444444
2006-12-04,1.75,0.07583777777777777,0.7122222222222222,28.59,11.0,7.75,0.5405555555555556
2006-12-05,1.56,0.07455111111111111,0.5745555555555555,30.520000000000003,13.94,9.57,0.517
2006-12-06,1.45,0.0768611111111111,0.5945555555555555,31.29,15.9,10.62,0.4467777777777778
2006-12-07,1.5,0.07865333333333334,0.5845555555555555,32.0,25.91,16.8,0.517
2006-12-08,1.27,0.07797111111111112,0.4484444444444444,32.96,20.1,13.09,0.4533888888888889
2006-12-09,1.17,0.07567666666666667,0.2892222222222222,34.23,21.97,13.7,0.5238888888888888
2006-12-10,0.82,0.07635444444444446,0.37,35.46,19.31,12.030000000000001,0.4533888888888889
2006-12-11,1.7200000000000002,0.07951777777777778,0.4475555555555556,32.04,12.77,8.75,0.5238888888888888
2006-12-12,2.78,0.08493444444444444,0.6624444444444445,30.59,17.97,12.59,0.5231666666666667
2006-12-13,2.37,0.08027666666666666,0.8030000000000002,33.84,16.31,11.42,0.4547777777777778
2006-12-14,2.43,0.07449666666666667,0.7322222222222223,32.28,17.39,12.02,0.52
2006-12-15,1.8399999999999999,0.07193222222222222,0.7622222222222224,30.58,23.29,15.530000000000001,0.4547777777777778
2006-12-16,1.74,0.07106666666666667,0.5943333333333333,31.689999999999998,18.35,12.239999999999998,0.5206666666666666
2006-12-17,1.39,0.0690511111111111,0.36766666666666664,32.27,12.18,8.26,0.4552777777777778
2006-12-18,0.93,0.07575555555555555,0.44322222222222224,34.08,15.92,9.83,0.5183333333333333
2006-12-19,0.7900000000000001,0.08407777777777778,0.4053333333333333,38.17,19.82,12.08,0.4553888888888889
2006-12-20,1.22,0.08796222222222222,0.5253333333333333,38.5,16.7,10.75,0.5239444444444444
2006-12-21,1.79,0.07636777777777778,0.9506666666666667,36.6,12.96,8.98,0.5300555555555555
2006-12-22,1.9700000000000002,0.07689666666666667,0.7922222222222222,32.8,19.54,13.55,0.45766666666666667
2006-12-23,1.5899999999999999,0.07441444444444444,0.5553333333333333,35.14,14.65,10.23,0.5231666666666667
2006-12-24,1.57,0.07393777777777778,0.4678888888888889,34.77,16.48,11.41,0.45083333333333336
2006-12-25,1.4,0.07363777777777777,0.526888888888889,35.24,13.23,9.13,0.48866666666666664
2006-12-26,1.22,0.07459444444444444,0.4576666666666667,35.22,14.239999999999998,9.79,0.4625555555555556
2006-12-27,1.06,0.08517444444444444,0.3571111111111111,35.64,16.41,11.03,0.5072777777777778
2006-12-28,1.03,0.07232888888888889,0.46377777777777773,35.57,15.140000000000002,10.05,0.5072777777777778
2006-12-29,0.73,0.08572111111111111,0.31766666666666665,36.24,17.06,10.58,0.4625555555555556
2006-12-30,0.54,0.09691999999999999,0.32633333333333336,37.43,22.810000000000002,13.3,0.5072777777777778
2006-12-31,0.78,0.08582444444444445,0.29766666666666663,37.99,19.97,11.85,0.4625555555555556
2007-01-01,0.8300000000000001,0.08561444444444445,0.43511111111111117,37.36,18.04,10.94,0.5005555555555555
2007-01-02,1.3,0.08233,0.6212222222222222,36.53,14.18,9.11,0.4625555555555556
2007-01-03,1.75,0.08203,0.8208888888888889,35.05,16.69,11.12,0.5007222222222222
2007-01-04,1.9,0.08563666666666667,0.7393333333333334,34.08,21.93,14.46,0.4603333333333333
2007-01-05,1.5,0.08020666666666666,0.5537777777777778,33.48,19.49,12.780000000000001,0.5016111111111111
2007-01-06,1.18,0.07680888888888888,0.37711111111111106,33.16,17.39,11.42,0.5097777777777778
2007-01-07,0.8,0.07404,0.41611111111111104,33.62,13.280000000000001,8.63,0.4603333333333333
2007-01-08,0.64,0.08893333333333335,0.3184444444444444,36.05,19.6,12.07,0.5131111111111111
2007-01-09,0.54,0.0880911111111111,0.33766666666666667,39.95,24.1,14.58,0.4603333333333333
2007-01-10,0.65,0.08827666666666667,0.3278888888888889,39.54,19.32,12.030000000000001,0.5131111111111111
2007-01-11,0.91,0.07469222222222223,0.43511111111111117,38.56,16.05,10.06,0.4603333333333333
2007-01-12,0.95,0.07491444444444445,0.49377777777777776,36.86,17.4,10.84,0.5131111111111111
2007-01-13,1.06,0.07438555555555555,0.4166666666666667,33.41,13.890000000000002,8.81,0.5131111111111111
2007-01-14,1.01,0.07360444444444444,0.3968888888888889,34.31,16.7,10.57,0.4603333333333333
2007-01-15,1.16,0.0768311111111111,0.4368888888888889,34.94,14.8,9.62,0.5131111111111111
2007-01-16,1.28,0.07763777777777778,0.8243333333333334,33.61,16.27,10.46,0.4776111111111111
2007-01-17,1.14,0.08324555555555556,0.7522222222222222,32.63,13.17,8.59,0.4787222222222222
2007-01-18,1.6600000000000001,0.08344000000000001,0.5845555555555555,34.18,16.67,11.24,0.43666666666666665
2007-01-19,1.87,0.08287666666666667,0.642,35.49,16.89,11.760000000000002,0.4985
2007-01-20,2.01,0.07552,0.6253333333333333,34.04,19.35,13.45,0.44516666666666665
2007-01-21,1.73,0.07441666666666666,0.6243333333333333,33.23,15.0,10.28,0.5052222222222222
2007-01-22,1.36,0.07799333333333333,0.5051111111111111,33.02,15.66,10.41,0.5052222222222222
2007-01-23,1.06,0.07862222222222223,0.5537777777777778,33.99,16.2,10.53,0.4303333333333333
2007-01-24,1.32,0.07772444444444444,0.4282222222222222,34.28,21.99,14.23,0.48927777777777776
2007-01-25,1.52,0.07702777777777778,0.6023333333333334,34.56,21.98,14.92,0.4303333333333333
2007-01-26,1.18,0.0738611111111111,0.49233333333333335,33.25,17.11,11.55,0.48927777777777776
2007-01-27,1.31,0.07746333333333334,0.42977777777777776,34.9,21.87,14.58,0.4303333333333333
2007-01-28,1.12,0.07661222222222222,0.5207777777777778,36.44,16.87,11.31,0.48894444444444446
2007-01-29,0.7,0.09812222222222222,0.329,41.29,22.22,13.52,0.4888333333333333
2007-01-30,0.54,0.10602666666666667,0.3613333333333333,41.8,36.51,24.13,0.43333333333333335
2007-01-31,0.51,0.09105888888888888,0.3705555555555556,40.14,30.33,20.04,0.4887222222222222
2007-02-01,0.49,0.09075333333333332,0.319,39.45,22.49,14.04,0.4333888888888888
2007-02-02,0.37,0.08569777777777778,0.31133333333333335,38.98,27.7,17.91,0.47455555555555556
2007-02-03,0.41,0.09605333333333334,0.301,41.76,30.87,19.39,0.4227222222222222
2007-02-04,0.4799999999999999,0.08436333333333335,0.3005555555555556,41.23,16.33,10.28,0.47461111111111115
2007-02-05,0.68,0.09071444444444446,0.2884444444444444,40.68,15.95,10.14,0.4227222222222222
2007-02-06,0.99,0.08546,0.44477777777777777,39.82,12.71,8.39,0.47455555555555556
2007-02-07,1.45,0.08064333333333333,0.5845555555555555,36.43,15.08,10.07,0.47094444444444444
2007-02-08,1.34,0.09070555555555554,0.5337777777777778,37.31,21.83,13.95,0.4225
2007-02-09,1.1,0.08273555555555556,0.42688888888888893,37.67,20.14,13.0,0.46744444444444444
2007-02-10,1.02,0.08403777777777778,0.4676666666666666,37.38,14.95,10.13,0.4296111111111111
2007-02-11,1.28,0.08430111111111112,0.525888888888889,36.34,15.469999999999999,10.73,0.46694444444444444
2007-02-12,1.06,0.0821511111111111,0.5737777777777777,35.28,14.35,9.91,0.41938888888888887
2007-02-13,1.29,0.08216666666666667,0.5737777777777777,35.68,21.48,14.780000000000001,0.4865555555555555
2007-02-14,1.86,0.0833688888888889,0.5351111111111112,34.68,22.34,15.469999999999999,0.45772222222222225
2007-02-15,1.55,0.08873,0.48666666666666664,35.73,28.07,19.45,0.41144444444444445
2007-02-16,0.94,0.08996222222222222,0.49633333333333335,35.97,26.560000000000002,18.24,0.45549999999999996
2007-02-17,1.06,0.08494,0.41688888888888886,35.36,19.8,13.280000000000001,0.41144444444444445
2007-02-18,1.82,0.07288333333333333,0.7702222222222223,31.65,17.72,12.29,0.45549999999999996
2007-02-19,1.9700000000000002,0.07505222222222223,0.9881111111111112,29.14,15.35,10.69,0.41144444444444445
2007-02-20,2.17,0.07429333333333334,0.6905555555555556,30.270000000000003,15.780000000000001,10.97,0.4343888888888889
2007-02-21,2.54,0.07898111111111111,0.8030000000000002,32.51,24.030000000000005,16.45,0.39822222222222226
2007-02-22,2.05,0.08343777777777778,0.7747777777777778,35.14,14.79,10.38,0.4375
2007-02-23,2.28,0.08123777777777777,0.5653333333333332,34.78,18.07,12.6,0.4482777777777778
2007-02-24,1.56,0.0778588888888889,0.5751111111111111,34.33,18.76,12.79,0.3934444444444445
2007-02-25,1.57,0.07655888888888888,0.5074444444444445,34.01,14.09,9.75,0.42983333333333335
2007-02-26,2.1,0.07776333333333332,0.6776666666666666,33.34,17.47,12.25,0.40166666666666667
2007-02-27,1.24,0.09615444444444445,0.44766666666666666,36.64,25.719999999999995,18.06,0.4499444444444444
2007-02-28,0.7900000000000001,0.10222999999999999,0.6215555555555555,40.15,23.09,16.46,0.40166666666666667
2007-03-01,1.23,0.09675333333333332,0.49,37.72,14.5,10.27,0.42550000000000004
2007-03-02,1.39,0.09831666666666666,0.5161111111111112,38.79,16.68,11.5,0.43849999999999995
2007-03-03,1.2,0.08882444444444444,0.43766666666666665,38.94,13.57,9.13,0.4003888888888889
2007-03-04,1.44,0.08945888888888888,0.5753333333333333,38.41,18.06,12.140000000000002,0.4262777777777778
2007-03-05,1.4700000000000002,0.08587666666666667,0.4882222222222222,38.86,17.54,12.02,0.38672222222222224
2007-03-06,1.8300000000000003,0.09114555555555556,0.5676666666666667,38.72,21.49,14.93,0.39305555555555555
2007-03-07,1.39,0.09027666666666667,0.3992222222222222,38.4,20.68,14.37,0.3662222222222222
2007-03-08,1.25,0.0930388888888889,0.43633333333333335,38.95,16.8,11.44,0.39883333333333326
2007-03-09,1.2,0.09054444444444444,0.525888888888889,39.72,16.55,11.41,0.3656111111111111
2007-03-10,1.04,0.10415444444444444,0.5551111111111112,40.53,21.36,14.54,0.39111111111111113
2007-03-11,0.93,0.11031444444444445,0.5158888888888888,39.34,23.530000000000005,16.13,0.3992777777777778
2007-03-12,1.0,0.1248088888888889,0.5437777777777778,38.23,22.24,15.62,0.3612222222222222
2007-03-13,1.11,0.11876999999999999,0.41766666666666663,37.12,21.21,14.84,0.386
2007-03-14,1.15,0.11511333333333332,0.44611111111111107,36.82,19.06,13.13,0.35738888888888887
2007-03-15,1.33,0.09617666666666667,0.5945555555555555,36.58,16.18,11.0,0.38699999999999996
2007-03-16,1.5899999999999999,0.08923888888888888,0.6368888888888888,35.55,17.97,12.27,0.3577222222222222
2007-03-17,1.5800000000000003,0.09403555555555557,0.5561111111111111,34.54,36.33,25.2,0.3857222222222222
2007-03-18,2.06,0.09990777777777778,0.39766666666666667,35.26,20.68,14.739999999999998,0.3857222222222222
2007-03-19,1.82,0.10609222222222221,0.5061111111111111,35.24,26.67,18.8,0.3577222222222222
2007-03-20,1.86,0.10133,0.6851111111111111,34.44,33.11,23.37,0.3857222222222222
2007-03-21,1.42,0.09467666666666667,0.6547777777777778,33.71,26.530000000000005,18.72,0.3550555555555555
2007-03-22,1.09,0.09512222222222222,0.6337777777777778,35.77,26.38,18.01,0.38255555555555554
2007-03-23,0.99,0.09328555555555555,0.5637777777777777,37.49,19.62,13.3,0.3550555555555555
2007-03-24,1.5299999999999998,0.08768222222222222,0.5692222222222222,36.26,20.67,14.16,0.3777222222222222
2007-03-25,2.22,0.08682777777777778,0.6492222222222223,34.65,24.14,16.75,0.35433333333333333
2007-03-26,1.93,0.07947888888888889,0.7136666666666667,32.89,25.560000000000002,17.72,0.3777222222222222
2007-03-27,2.06,0.07329777777777778,0.52,33.63,16.15,11.37,0.38066666666666665
2007-03-28,1.99,0.07167666666666667,0.6268888888888889,34.55,24.49,17.04,0.3512222222222222
2007-03-29,2.01,0.07295333333333333,0.6053333333333333,35.06,15.57,10.92,0.38666666666666666
2007-03-30,2.09,0.07038444444444444,0.6471111111111111,34.48,17.14,12.030000000000001,0.36750000000000005
2007-03-31,2.68,0.07234333333333334,0.6063333333333334,33.56,27.01,19.17,0.3799444444444445
2007-04-01,2.74,0.07647444444444444,0.6368888888888888,33.6,33.42,23.67,0.3357777777777778
2007-04-02,2.38,0.08101555555555556,0.6515555555555556,34.39,27.84,19.71,0.35938888888888887
2007-04-03,2.95,0.08903555555555555,0.8752222222222221,36.36,29.7,21.24,0.36216666666666664
2007-04-04,1.52,0.10068222222222221,0.4597777777777778,35.11,17.55,12.38,0.33711111111111114
2007-04-05,1.13,0.10576777777777778,0.4076666666666666,41.33,30.3,21.19,0.3665555555555556
2007-04-06,0.73,0.10426666666666667,0.33944444444444444,46.72,18.67,12.91,0.34744444444444444
2007-04-07,0.8899999999999999,0.10976222222222223,0.4471111111111111,44.21,15.4,10.85,0.36722222222222217
2007-04-08,1.19,0.11056777777777778,0.5376666666666666,42.45,24.76,17.75,0.34172222222222226
2007-04-09,1.34,0.09583555555555555,0.637888888888889,41.13,23.67,16.97,0.3577222222222222
2007-04-10,1.61,0.08773,0.63,38.58,23.71,17.03,0.3297777777777778
2007-04-11,2.02,0.07715111111111111,0.729,37.79,19.75,14.0,0.34750000000000003
2007-04-12,1.5,0.07522000000000001,0.6828888888888889,35.7,15.67,11.08,0.34772222222222227
2007-04-13,1.42,0.07322222222222223,0.6768888888888889,35.99,20.32,14.030000000000001,0.33222222222222225
2007-04-14,1.4700000000000002,0.07094333333333333,0.566111111111111,32.72,17.98,12.57,0.33599999999999997
2007-04-15,1.69,0.07173777777777778,0.6753333333333333,30.33,20.41,14.31,0.32266666666666666
2007-04-16,1.65,0.07257888888888889,0.6064444444444445,27.719999999999995,23.33,16.25,0.3279444444444444
2007-04-17,1.41,0.07234,0.5677777777777778,28.63,16.75,11.73,0.33
2007-04-18,1.68,0.06925222222222222,0.503,29.780000000000005,18.98,13.2,0.3337222222222222
2007-04-19,1.6,0.06988444444444444,0.7116666666666667,29.79,21.25,14.68,0.3355
2007-04-20,1.15,0.06646111111111111,0.6084444444444445,31.13,17.89,12.29,0.3294444444444445
2007-04-21,1.09,0.06684777777777778,0.634,31.4,15.71,10.55,0.3371111111111111
2007-04-22,1.22,0.06466333333333332,0.5792222222222222,31.66,14.58,9.89,0.33722222222222226
2007-04-23,1.57,0.06685555555555556,0.5563333333333335,32.77,16.99,11.640000000000002,0.3498888888888889
2007-04-24,1.5899999999999999,0.07015333333333333,0.6666666666666666,33.14,11.79,8.22,0.3407777777777778
2007-04-25,1.38,0.06759222222222222,0.6361111111111111,31.780000000000005,16.65,11.36,0.35683333333333334
2007-04-26,1.0,0.07287444444444445,0.5355555555555556,31.41,18.19,11.93,0.33561111111111114
2007-04-27,1.2,0.07226888888888888,0.5853333333333334,32.5,22.21,14.41,0.35505555555555557
2007-04-28,1.21,0.07287666666666667,0.5861111111111111,34.28,23.65,15.56,0.35505555555555557
2007-04-29,1.14,0.07117444444444444,0.5068888888888888,33.76,15.83,10.56,0.33566666666666667
2007-04-30,1.23,0.07257888888888889,0.5274444444444444,33.98,17.17,11.6,0.3297777777777778
2007-05-01,1.36,0.07306666666666667,0.6632222222222223,33.19,23.469999999999995,15.84,0.3178888888888889
2007-05-02,1.37,0.07215888888888888,0.6671111111111112,33.32,16.28,11.09,0.33661111111111114
2007-05-03,1.34,0.07275111111111111,0.7274444444444444,32.95,13.09,9.02,0.32461111111111113
2007-05-04,1.74,0.07074333333333334,0.5263333333333334,32.79,14.239999999999998,9.91,0.34400000000000003
2007-05-05,1.65,0.0703788888888889,0.5602222222222223,32.03,23.16,16.02,0.34388888888888886
