date,clinic_count,clinic_nearest,hospital_count,hospital_nearest,pharmacy_count,pharmacy_nearest,doctors_count,doctors_nearest,rwi_mean,rwi_median,rwi_std
2014-01-01,0.0,10000.0,0.05555555555555555,1068.056930110008,0.08888888888888889,919.3351473790937,0.016666666666666666,1417.5459350641308,0.6029217136455077,0.6034010661535719,0.028034062843675187
2015-01-01,0.0,10000.0,0.03888888888888889,1211.2239299288842,0.1,921.359560561178,0.011111111111111112,1963.1686160201753,0.6029217136455077,0.6034010661535719,0.028034062843675187
2016-01-01,0.0,10000.0,0.07777777777777778,796.8476754463061,0.11666666666666667,650.3281706912543,0.011111111111111112,1966.1799257274902,0.6029217136455077,0.6034010661535719,0.028034062843675187
2017-01-01,0.0,10000.0,0.08333333333333333,726.3541476102411,0.2,418.7670773230732,0.011111111111111112,1966.1799257274902,0.6043077687608979,0.6047414245840717,0.027697470382203063
2018-01-01,0.0,10000.0,0.08333333333333333,739.8491649392347,0.3277777777777778,328.45039767061076,0.011111111111111112,1966.1799257274902,0.6022166910436837,0.6024646742627844,0.02860027314380377
2019-01-01,0.0,10000.0,0.03888888888888889,1046.1747698956221,0.3888888888888889,316.5514555106805,0.016666666666666666,1833.485162571012,0.6028160596441785,0.6031293710780619,0.028020041873414475
2020-01-01,0.0,10000.0,0.13333333333333333,990.1154576273935,0.3888888888888889,309.84444906841634,0.022222222222222223,1713.4700140418984,0.6450005555860623,0.6460426873257444,0.030541944688822924
2021-01-01,0.0,10000.0,0.14444444444444443,986.7646109574337,0.37222222222222223,309.8504768190344,0.022222222222222223,1713.4700140418984,0.6872505681950575,0.6886090775181937,0.024046077179894324
2022-01-01,0.0,10000.0,0.14444444444444443,1098.366390002415,0.39444444444444443,300.7336242237256,0.044444444444444446,974.031699556754,0.7145658280899222,0.7159714252404541,0.028526184655267676
